disease,county,year,count
Mumps,San Joaquin,2018,1
Mumps,San Luis Obispo,2010,0
Mumps,San Luis Obispo,2011,0
Mumps,San Luis Obispo,2012,0
Mumps,San Luis Obispo,2013,0
Mumps,San Luis Obispo,2014,0
Mumps,San Luis Obispo,2015,0
Mumps,San Luis Obispo,2016,1
Mumps,San Luis Obispo,2017,1
Mumps,San Luis Obispo,2018,1
Mumps,San Mateo,2010,0
Mumps,San Mateo,2011,0
Mumps,San Mateo,2012,1
Mumps,San Mateo,2013,1
Mumps,San Mateo,2014,0
Mumps,San Mateo,2015,0
Mumps,San Mateo,2016,1
Mumps,San Mateo,2017,6
Mumps,San Mateo,2018,0
Mumps,Santa Barbara,2010,0
Mumps,Santa Barbara,2011,1
Mumps,Santa Barbara,2012,1
Mumps,Santa Barbara,2013,1
Mumps,Santa Barbara,2014,0
Mumps,Santa Barbara,2015,0
Mumps,Santa Barbara,2016,2
Mumps,Santa Barbara,2017,0
Mumps,Santa Barbara,2018,0
Mumps,Santa Clara,2010,1
Mumps,Santa Clara,2011,1
Mumps,Santa Clara,2012,3
Mumps,Santa Clara,2013,0
Mumps,Santa Clara,2014,1
Mumps,Santa Clara,2015,0
Mumps,Santa Clara,2016,3
Mumps,Santa Clara,2017,2
Mumps,Santa Clara,2018,9
Mumps,Santa Cruz,2010,0
Mumps,Santa Cruz,2011,0
Mumps,Santa Cruz,2012,0
Mumps,Santa Cruz,2013,0
Mumps,Santa Cruz,2014,1
Mumps,Santa Cruz,2015,0
Mumps,Santa Cruz,2016,0
Mumps,Santa Cruz,2017,0
Mumps,Santa Cruz,2018,2
Mumps,Shasta,2010,0
Mumps,Shasta,2011,0
Mumps,Shasta,2012,0
Mumps,Shasta,2013,0
Mumps,Shasta,2014,0
Mumps,Shasta,2015,0
Mumps,Shasta,2016,0
Mumps,Shasta,2017,0
Mumps,Shasta,2018,0
Mumps,Sierra,2010,0
Mumps,Sierra,2011,0
Mumps,Sierra,2012,0
Mumps,Sierra,2013,0
Mumps,Sierra,2014,0
Mumps,Sierra,2015,0
Mumps,Sierra,2016,0
Mumps,Sierra,2017,0
Mumps,Sierra,2018,0
Mumps,Siskiyou,2010,0
Mumps,Siskiyou,2011,0
Mumps,Siskiyou,2012,0
Mumps,Siskiyou,2013,0
Mumps,Siskiyou,2014,0
Mumps,Siskiyou,2015,0
Mumps,Siskiyou,2016,0
Mumps,Siskiyou,2017,0
Mumps,Siskiyou,2018,0
Mumps,Solano,2010,0
Mumps,Solano,2011,0
Mumps,Solano,2012,2
Mumps,Solano,2013,0
Mumps,Solano,2014,0
Mumps,Solano,2015,0
Mumps,Solano,2016,1
Mumps,Solano,2017,0
Mumps,Solano,2018,1
Mumps,Sonoma,2010,0
Mumps,Sonoma,2011,0
Mumps,Sonoma,2012,0
Mumps,Sonoma,2013,0
Mumps,Sonoma,2014,0
Mumps,Sonoma,2015,0
Mumps,Sonoma,2016,1
Mumps,Sonoma,2017,2
Mumps,Sonoma,2018,1
Mumps,Stanislaus,2010,1
Mumps,Stanislaus,2011,0
Mumps,Stanislaus,2012,0
Mumps,Stanislaus,2013,1
Mumps,Stanislaus,2014,1
Mumps,Stanislaus,2015,0
Mumps,Stanislaus,2016,0
Mumps,Stanislaus,2017,0
Mumps,Stanislaus,2018,0
Mumps,Sutter,2010,0
Mumps,Sutter,2011,0
Mumps,Sutter,2012,0
Mumps,Sutter,2013,0
Mumps,Sutter,2014,0
Mumps,Sutter,2015,0
Mumps,Sutter,2016,0
Mumps,Sutter,2017,0
Mumps,Sutter,2018,0
Mumps,Tehama,2010,0
Mumps,Tehama,2011,0
Mumps,Tehama,2012,0
Mumps,Tehama,2013,0
Mumps,Tehama,2014,0
Mumps,Tehama,2015,0
Mumps,Tehama,2016,0
Mumps,Tehama,2017,0
Mumps,Tehama,2018,0
Mumps,Trinity,2010,0
Mumps,Trinity,2011,0
Mumps,Trinity,2012,0
Mumps,Trinity,2013,0
Mumps,Trinity,2014,0
Mumps,Trinity,2015,0
Mumps,Trinity,2016,0
Mumps,Trinity,2017,0
Mumps,Trinity,2018,0
Mumps,Tulare,2010,0
Mumps,Tulare,2011,0
Mumps,Tulare,2012,0
Mumps,Tulare,2013,0
Mumps,Tulare,2014,0
Mumps,Tulare,2015,0
Mumps,Tulare,2016,0
Mumps,Tulare,2017,0
Mumps,Tulare,2018,0
Mumps,Tuolumne,2010,1
Mumps,Tuolumne,2011,0
Mumps,Tuolumne,2012,0
Mumps,Tuolumne,2013,0
Mumps,Tuolumne,2014,0
Mumps,Tuolumne,2015,0
Mumps,Tuolumne,2016,0
Mumps,Tuolumne,2017,0
Mumps,Tuolumne,2018,0
Mumps,Ventura,2010,3
Mumps,Ventura,2011,0
Mumps,Ventura,2012,0
Mumps,Ventura,2013,1
Mumps,Ventura,2014,2
Mumps,Ventura,2015,0
Mumps,Ventura,2016,5
Mumps,Ventura,2017,2
Mumps,Ventura,2018,2
Mumps,Yolo,2010,0
Mumps,Yolo,2011,0
Mumps,Yolo,2012,0
Mumps,Yolo,2013,1
Mumps,Yolo,2014,1
Mumps,Yolo,2015,0
Mumps,Yolo,2016,0
Mumps,Yolo,2017,0
Mumps,Yolo,2018,0
Mumps,Yuba,2010,0
Mumps,Yuba,2011,0
Mumps,Yuba,2012,0
Mumps,Yuba,2013,0
Mumps,Yuba,2014,0
Mumps,Yuba,2015,0
Mumps,Yuba,2016,0
Mumps,Yuba,2017,0
Mumps,Yuba,2018,0
Pertussis,Alameda,2001,20
Pertussis,Alameda,2002,45
Pertussis,Alameda,2003,44
Pertussis,Alameda,2004,84
Pertussis,Alameda,2005,122
Pertussis,Alameda,2006,126
Pertussis,Alameda,2007,51
Pertussis,Alameda,2008,51
Pertussis,Alameda,2009,37
Pertussis,Alameda,2010,436
Pertussis,Alameda,2011,209
Pertussis,Alameda,2012,68
Pertussis,Alameda,2013,138
Pertussis,Alameda,2014,419
Pertussis,Alameda,2015,189
Pertussis,Alameda,2016,81
Pertussis,Alameda,2017,123
Pertussis,Alameda,2018,326
Pertussis,Alpine,2001,0
Pertussis,Alpine,2002,0
Pertussis,Alpine,2003,0
Pertussis,Alpine,2004,0
Pertussis,Alpine,2005,0
Pertussis,Alpine,2006,0
Pertussis,Alpine,2007,0
Pertussis,Alpine,2008,0
Pertussis,Alpine,2009,0
Pertussis,Alpine,2010,0
Pertussis,Alpine,2011,0
Pertussis,Alpine,2012,0
Pertussis,Alpine,2013,0
Pertussis,Alpine,2014,0
Pertussis,Alpine,2015,0
Pertussis,Alpine,2016,0
Pertussis,Alpine,2017,0
Pertussis,Alpine,2018,0
Pertussis,Amador,2001,1
Pertussis,Amador,2002,0
Pertussis,Amador,2003,0
Pertussis,Amador,2004,5
Pertussis,Amador,2005,2
Pertussis,Amador,2006,4
Pertussis,Amador,2007,0
Pertussis,Amador,2008,0
Pertussis,Amador,2009,4
Pertussis,Amador,2010,4
Pertussis,Amador,2011,11
Pertussis,Amador,2012,1
Pertussis,Amador,2013,2
Pertussis,Amador,2014,1
Pertussis,Amador,2015,2
Pertussis,Amador,2016,2
Pertussis,Amador,2017,0
Pertussis,Amador,2018,0
Pertussis,Butte,2001,0
Pertussis,Butte,2002,9
Pertussis,Butte,2003,1
Pertussis,Butte,2004,8
Pertussis,Butte,2005,12
Pertussis,Butte,2006,4
Pertussis,Butte,2007,3
Pertussis,Butte,2008,2
Pertussis,Butte,2009,3
Pertussis,Butte,2010,32
Pertussis,Butte,2011,16
Pertussis,Butte,2012,3
Pertussis,Butte,2013,33
Pertussis,Butte,2014,33
Pertussis,Butte,2015,8
Pertussis,Butte,2016,2
Pertussis,Butte,2017,4
Pertussis,Butte,2018,7
Pertussis,Calaveras,2001,2
Pertussis,Calaveras,2002,1
Pertussis,Calaveras,2003,1
Pertussis,Calaveras,2004,1
Pertussis,Calaveras,2005,4
Pertussis,Calaveras,2006,9
Pertussis,Calaveras,2007,0
Pertussis,Calaveras,2008,13
Pertussis,Calaveras,2009,6
Pertussis,Calaveras,2010,9
Pertussis,Calaveras,2011,5
Pertussis,Calaveras,2012,0
Pertussis,Calaveras,2013,2
Pertussis,Calaveras,2014,17
Pertussis,Calaveras,2015,1
Pertussis,Calaveras,2016,2
Pertussis,Calaveras,2017,1
Pertussis,Calaveras,2018,0
Pertussis,California,2001,644
Pertussis,California,2002,1309
Pertussis,California,2003,1009
Pertussis,California,2004,1130
Pertussis,California,2005,3184
Pertussis,California,2006,1658
Pertussis,California,2007,582
Pertussis,California,2008,527
Pertussis,California,2009,998
Pertussis,California,2010,9159
Pertussis,California,2011,3014
Pertussis,California,2012,1023
Pertussis,California,2013,2546
Pertussis,California,2014,11226
Pertussis,California,2015,4715
Pertussis,California,2016,1939
Pertussis,California,2017,3160
Pertussis,California,2018,3364
Pertussis,Colusa,2001,0
Pertussis,Colusa,2002,0
Pertussis,Colusa,2003,0
Pertussis,Colusa,2004,0
Pertussis,Colusa,2005,0
Pertussis,Colusa,2006,1
Pertussis,Colusa,2007,0
Pertussis,Colusa,2008,1
Pertussis,Colusa,2009,1
Pertussis,Colusa,2010,11
Pertussis,Colusa,2011,1
Pertussis,Colusa,2012,0
Pertussis,Colusa,2013,0
Pertussis,Colusa,2014,0
Pertussis,Colusa,2015,4
Pertussis,Colusa,2016,0
Pertussis,Colusa,2017,0
Pertussis,Colusa,2018,0
Pertussis,Contra Costa,2001,11
Pertussis,Contra Costa,2002,15
Pertussis,Contra Costa,2003,11
Pertussis,Contra Costa,2004,10
Pertussis,Contra Costa,2005,56
Pertussis,Contra Costa,2006,28
Pertussis,Contra Costa,2007,25
Pertussis,Contra Costa,2008,22
Pertussis,Contra Costa,2009,20
Pertussis,Contra Costa,2010,205
Pertussis,Contra Costa,2011,114
Pertussis,Contra Costa,2012,24
Pertussis,Contra Costa,2013,70
Pertussis,Contra Costa,2014,474
Pertussis,Contra Costa,2015,184
Pertussis,Contra Costa,2016,47
Pertussis,Contra Costa,2017,49
Pertussis,Contra Costa,2018,110
Pertussis,Del Norte,2001,1
Pertussis,Del Norte,2002,0
Pertussis,Del Norte,2003,1
Pertussis,Del Norte,2004,0
Pertussis,Del Norte,2005,1
Pertussis,Del Norte,2006,0
Pertussis,Del Norte,2007,0
Pertussis,Del Norte,2008,0
Pertussis,Del Norte,2009,0
Pertussis,Del Norte,2010,16
Pertussis,Del Norte,2011,0
Pertussis,Del Norte,2012,0
Pertussis,Del Norte,2013,0
Pertussis,Del Norte,2014,2
Pertussis,Del Norte,2015,0
Pertussis,Del Norte,2016,0
Pertussis,Del Norte,2017,0
Pertussis,Del Norte,2018,0
Pertussis,El Dorado,2001,16
Pertussis,El Dorado,2002,19
Pertussis,El Dorado,2003,10
Pertussis,El Dorado,2004,20
Pertussis,El Dorado,2005,16
Pertussis,El Dorado,2006,12
Pertussis,El Dorado,2007,2
Pertussis,El Dorado,2008,1
Pertussis,El Dorado,2009,2
Pertussis,El Dorado,2010,54
Pertussis,El Dorado,2011,11
Pertussis,El Dorado,2012,3
Pertussis,El Dorado,2013,4
Pertussis,El Dorado,2014,36
Pertussis,El Dorado,2015,27
Pertussis,El Dorado,2016,9
Pertussis,El Dorado,2017,5
Pertussis,El Dorado,2018,1
Pertussis,Fresno,2001,17
Pertussis,Fresno,2002,68
Pertussis,Fresno,2003,14
Pertussis,Fresno,2004,18
Pertussis,Fresno,2005,631
Pertussis,Fresno,2006,100
Pertussis,Fresno,2007,33
Pertussis,Fresno,2008,19
Pertussis,Fresno,2009,34
Pertussis,Fresno,2010,550
Pertussis,Fresno,2011,58
Pertussis,Fresno,2012,16
Pertussis,Fresno,2013,43
Pertussis,Fresno,2014,392
Pertussis,Fresno,2015,57
Pertussis,Fresno,2016,16
Pertussis,Fresno,2017,37
Pertussis,Fresno,2018,84
Pertussis,Glenn,2001,0
Pertussis,Glenn,2002,0
Pertussis,Glenn,2003,0
Pertussis,Glenn,2004,1
Pertussis,Glenn,2005,1
Pertussis,Glenn,2006,1
Pertussis,Glenn,2007,1
Pertussis,Glenn,2008,0
Pertussis,Glenn,2009,0
Pertussis,Glenn,2010,1
Pertussis,Glenn,2011,1
Pertussis,Glenn,2012,0
Pertussis,Glenn,2013,0
Pertussis,Glenn,2014,1
Pertussis,Glenn,2015,2
Pertussis,Glenn,2016,1
Pertussis,Glenn,2017,0
Pertussis,Glenn,2018,0
Pertussis,Humboldt,2001,4
Pertussis,Humboldt,2002,10
Pertussis,Humboldt,2003,0
Pertussis,Humboldt,2004,8
Pertussis,Humboldt,2005,64
Pertussis,Humboldt,2006,17
Pertussis,Humboldt,2007,1
Pertussis,Humboldt,2008,4
Pertussis,Humboldt,2009,14
Pertussis,Humboldt,2010,58
Pertussis,Humboldt,2011,15
Pertussis,Humboldt,2012,1
Pertussis,Humboldt,2013,5
Pertussis,Humboldt,2014,148
Pertussis,Humboldt,2015,56
Pertussis,Humboldt,2016,1
Pertussis,Humboldt,2017,0
Pertussis,Humboldt,2018,0
Pertussis,Imperial,2001,1
Pertussis,Imperial,2002,1
Pertussis,Imperial,2003,3
Pertussis,Imperial,2004,3
Pertussis,Imperial,2005,4
Pertussis,Imperial,2006,1
Pertussis,Imperial,2007,2
Pertussis,Imperial,2008,0
Pertussis,Imperial,2009,0
Pertussis,Imperial,2010,9
Pertussis,Imperial,2011,3
Pertussis,Imperial,2012,8
Pertussis,Imperial,2013,3
Pertussis,Imperial,2014,10
Pertussis,Imperial,2015,10
Pertussis,Imperial,2016,3
Pertussis,Imperial,2017,1
Pertussis,Imperial,2018,6
Pertussis,Inyo,2001,1
Pertussis,Inyo,2002,0
Pertussis,Inyo,2003,0
Pertussis,Inyo,2004,0
Pertussis,Inyo,2005,15
Pertussis,Inyo,2006,10
Pertussis,Inyo,2007,0
Pertussis,Inyo,2008,1
Pertussis,Inyo,2009,0
Pertussis,Inyo,2010,8
Pertussis,Inyo,2011,0
Pertussis,Inyo,2012,1
Pertussis,Inyo,2013,0
Pertussis,Inyo,2014,0
Pertussis,Inyo,2015,0
Pertussis,Inyo,2016,0
Pertussis,Inyo,2017,4
Pertussis,Inyo,2018,0
Pertussis,Kern,2001,7
Pertussis,Kern,2002,18
Pertussis,Kern,2003,15
Pertussis,Kern,2004,38
Pertussis,Kern,2005,60
Pertussis,Kern,2006,45
Pertussis,Kern,2007,5
Pertussis,Kern,2008,8
Pertussis,Kern,2009,8
Pertussis,Kern,2010,376
Pertussis,Kern,2011,49
Pertussis,Kern,2012,2
Pertussis,Kern,2013,30
Pertussis,Kern,2014,168
Pertussis,Kern,2015,146
Pertussis,Kern,2016,27
Pertussis,Kern,2017,18
Pertussis,Kern,2018,35
Pertussis,Kings,2001,1
Pertussis,Kings,2002,2
Pertussis,Kings,2003,2
Pertussis,Kings,2004,0
Pertussis,Kings,2005,5
Pertussis,Kings,2006,1
Pertussis,Kings,2007,0
Pertussis,Kings,2008,0
Pertussis,Kings,2009,8
Pertussis,Kings,2010,26
Pertussis,Kings,2011,6
Pertussis,Kings,2012,0
Pertussis,Kings,2013,2
Pertussis,Kings,2014,16
Pertussis,Kings,2015,6
Pertussis,Kings,2016,7
Pertussis,Kings,2017,0
Pertussis,Kings,2018,2
Pertussis,Lake,2001,0
Pertussis,Lake,2002,1
Pertussis,Lake,2003,3
Pertussis,Lake,2004,0
Pertussis,Lake,2005,0
Pertussis,Lake,2006,7
Pertussis,Lake,2007,3
Pertussis,Lake,2008,0
Pertussis,Lake,2009,0
Pertussis,Lake,2010,5
Pertussis,Lake,2011,3
Pertussis,Lake,2012,2
Pertussis,Lake,2013,3
Pertussis,Lake,2014,3
Pertussis,Lake,2015,6
Pertussis,Lake,2016,1
Pertussis,Lake,2017,9
Pertussis,Lake,2018,1
Pertussis,Lassen,2001,0
Pertussis,Lassen,2002,1
Pertussis,Lassen,2003,0
Pertussis,Lassen,2004,1
Pertussis,Lassen,2005,1
Pertussis,Lassen,2006,0
Pertussis,Lassen,2007,0
Pertussis,Lassen,2008,2
Pertussis,Lassen,2009,0
Pertussis,Lassen,2010,1
Pertussis,Lassen,2011,0
Pertussis,Lassen,2012,0
Pertussis,Lassen,2013,0
Pertussis,Lassen,2014,5
Pertussis,Lassen,2015,0
Pertussis,Lassen,2016,0
Pertussis,Lassen,2017,0
Pertussis,Lassen,2018,0
Pertussis,Los Angeles,2001,113
Pertussis,Los Angeles,2002,183
Pertussis,Los Angeles,2003,141
Pertussis,Los Angeles,2004,175
Pertussis,Los Angeles,2005,491
Pertussis,Los Angeles,2006,160
Pertussis,Los Angeles,2007,72
Pertussis,Los Angeles,2008,84
Pertussis,Los Angeles,2009,172
Pertussis,Los Angeles,2010,1395
Pertussis,Los Angeles,2011,643
Pertussis,Los Angeles,2012,216
Pertussis,Los Angeles,2013,365
Pertussis,Los Angeles,2014,2206
Pertussis,Los Angeles,2015,1184
Pertussis,Los Angeles,2016,326
Pertussis,Los Angeles,2017,581
Pertussis,Los Angeles,2018,509
Pertussis,Madera,2001,2
Pertussis,Madera,2002,3
Pertussis,Madera,2003,2
Pertussis,Madera,2004,4
Pertussis,Madera,2005,83
Pertussis,Madera,2006,11
Pertussis,Madera,2007,2
Pertussis,Madera,2008,1
Pertussis,Madera,2009,8
Pertussis,Madera,2010,120
Pertussis,Madera,2011,8
Pertussis,Madera,2012,0
Pertussis,Madera,2013,10
Pertussis,Madera,2014,47
Pertussis,Madera,2015,6
Pertussis,Madera,2016,3
Pertussis,Madera,2017,7
Pertussis,Madera,2018,31
Pertussis,Marin,2001,4
Pertussis,Marin,2002,15
Pertussis,Marin,2003,2
Pertussis,Marin,2004,24
Pertussis,Marin,2005,13
Pertussis,Marin,2006,41
Pertussis,Marin,2007,14
Pertussis,Marin,2008,14
Pertussis,Marin,2009,14
Pertussis,Marin,2010,351
Pertussis,Marin,2011,26
Pertussis,Marin,2012,5
Pertussis,Marin,2013,184
Pertussis,Marin,2014,273
Pertussis,Marin,2015,53
Pertussis,Marin,2016,31
Pertussis,Marin,2017,40
Pertussis,Marin,2018,245
Pertussis,Mariposa,2001,0
Pertussis,Mariposa,2002,2
Pertussis,Mariposa,2003,0
Pertussis,Mariposa,2004,0
Pertussis,Mariposa,2005,6
Pertussis,Mariposa,2006,1
Pertussis,Mariposa,2007,0
Pertussis,Mariposa,2008,0
Pertussis,Mariposa,2009,0
Pertussis,Mariposa,2010,10
Pertussis,Mariposa,2011,1
Pertussis,Mariposa,2012,0
Pertussis,Mariposa,2013,0
Pertussis,Mariposa,2014,0
Pertussis,Mariposa,2015,0
Pertussis,Mariposa,2016,1
Pertussis,Mariposa,2017,0
Pertussis,Mariposa,2018,3
Pertussis,Mendocino,2001,1
Pertussis,Mendocino,2002,3
Pertussis,Mendocino,2003,3
Pertussis,Mendocino,2004,2
Pertussis,Mendocino,2005,19
Pertussis,Mendocino,2006,5
Pertussis,Mendocino,2007,3
Pertussis,Mendocino,2008,1
Pertussis,Mendocino,2009,5
Pertussis,Mendocino,2010,27
Pertussis,Mendocino,2011,3
Pertussis,Mendocino,2012,1
Pertussis,Mendocino,2013,6
Pertussis,Mendocino,2014,10
Pertussis,Mendocino,2015,9
Pertussis,Mendocino,2016,8
Pertussis,Mendocino,2017,3
Pertussis,Mendocino,2018,2
Pertussis,Merced,2001,0
Pertussis,Merced,2002,8
Pertussis,Merced,2003,2
Pertussis,Merced,2004,4
Pertussis,Merced,2005,16
Pertussis,Merced,2006,20
Pertussis,Merced,2007,4
Pertussis,Merced,2008,3
Pertussis,Merced,2009,7
Pertussis,Merced,2010,131
Pertussis,Merced,2011,27
Pertussis,Merced,2012,0
Pertussis,Merced,2013,5
Pertussis,Merced,2014,26
Pertussis,Merced,2015,21
Pertussis,Merced,2016,1
Pertussis,Merced,2017,2
Pertussis,Merced,2018,10
Pertussis,Modoc,2001,0
Pertussis,Modoc,2002,0
Pertussis,Modoc,2003,0
Pertussis,Modoc,2004,0
Pertussis,Modoc,2005,0
Pertussis,Modoc,2006,0
Pertussis,Modoc,2007,0
Pertussis,Modoc,2008,0
Pertussis,Modoc,2009,0
Pertussis,Modoc,2010,0
Pertussis,Modoc,2011,0
Pertussis,Modoc,2012,0
Pertussis,Modoc,2013,0
Pertussis,Modoc,2014,6
Pertussis,Modoc,2015,0
Pertussis,Modoc,2016,0
Pertussis,Modoc,2017,0
Pertussis,Modoc,2018,0
Pertussis,Mono,2001,0
Pertussis,Mono,2002,0
Pertussis,Mono,2003,0
Pertussis,Mono,2004,0
Pertussis,Mono,2005,0
Pertussis,Mono,2006,0
Pertussis,Mono,2007,0
Pertussis,Mono,2008,0
Pertussis,Mono,2009,0
Pertussis,Mono,2010,18
Pertussis,Mono,2011,2
Pertussis,Mono,2012,21
Pertussis,Mono,2013,2
Pertussis,Mono,2014,0
Pertussis,Mono,2015,0
Pertussis,Mono,2016,0
Pertussis,Mono,2017,0
Pertussis,Mono,2018,0
Pertussis,Monterey,2001,8
Pertussis,Monterey,2002,6
Pertussis,Monterey,2003,6
Pertussis,Monterey,2004,50
Pertussis,Monterey,2005,30
Pertussis,Monterey,2006,9
Pertussis,Monterey,2007,18
Pertussis,Monterey,2008,4
Pertussis,Monterey,2009,15
Pertussis,Monterey,2010,132
Pertussis,Monterey,2011,38
Pertussis,Monterey,2012,17
Pertussis,Monterey,2013,49
Pertussis,Monterey,2014,129
Pertussis,Monterey,2015,76
Pertussis,Monterey,2016,16
Pertussis,Monterey,2017,28
Pertussis,Monterey,2018,35
Pertussis,Napa,2001,2
Pertussis,Napa,2002,3
Pertussis,Napa,2003,3
Pertussis,Napa,2004,1
Pertussis,Napa,2005,6
Pertussis,Napa,2006,2
Pertussis,Napa,2007,2
Pertussis,Napa,2008,1
Pertussis,Napa,2009,14
Pertussis,Napa,2010,25
Pertussis,Napa,2011,11
Pertussis,Napa,2012,6
Pertussis,Napa,2013,13
Pertussis,Napa,2014,137
Pertussis,Napa,2015,49
Pertussis,Napa,2016,5
Pertussis,Napa,2017,12
Pertussis,Napa,2018,20
Pertussis,Nevada,2001,5
Pertussis,Nevada,2002,7
Pertussis,Nevada,2003,11
Pertussis,Nevada,2004,19
Pertussis,Nevada,2005,22
Pertussis,Nevada,2006,20
Pertussis,Nevada,2007,11
Pertussis,Nevada,2008,4
Pertussis,Nevada,2009,1
Pertussis,Nevada,2010,23
Pertussis,Nevada,2011,2
Pertussis,Nevada,2012,5
Pertussis,Nevada,2013,71
Pertussis,Nevada,2014,16
Pertussis,Nevada,2015,3
Pertussis,Nevada,2016,42
Pertussis,Nevada,2017,2
Pertussis,Nevada,2018,13
Pertussis,Orange,2001,36
Pertussis,Orange,2002,93
Pertussis,Orange,2003,82
Pertussis,Orange,2004,107
Pertussis,Orange,2005,108
Pertussis,Orange,2006,55
Pertussis,Orange,2007,30
Pertussis,Orange,2008,29
Pertussis,Orange,2009,93
Pertussis,Orange,2010,499
Pertussis,Orange,2011,142
Pertussis,Orange,2012,73
Pertussis,Orange,2013,113
Pertussis,Orange,2014,447
Pertussis,Orange,2015,162
Pertussis,Orange,2016,69
Pertussis,Orange,2017,198
Pertussis,Orange,2018,172
Pertussis,Placer,2001,16
Pertussis,Placer,2002,51
Pertussis,Placer,2003,38
Pertussis,Placer,2004,16
Pertussis,Placer,2005,19
Pertussis,Placer,2006,26
Pertussis,Placer,2007,6
Pertussis,Placer,2008,9
Pertussis,Placer,2009,7
Pertussis,Placer,2010,80
Pertussis,Placer,2011,19
Pertussis,Placer,2012,11
Pertussis,Placer,2013,83
Pertussis,Placer,2014,120
Pertussis,Placer,2015,49
Pertussis,Placer,2016,17
Pertussis,Placer,2017,83
Pertussis,Placer,2018,27
Pertussis,Plumas,2001,0
Pertussis,Plumas,2002,0
Pertussis,Plumas,2003,0
Pertussis,Plumas,2004,0
Pertussis,Plumas,2005,0
Pertussis,Plumas,2006,2
Pertussis,Plumas,2007,0
Pertussis,Plumas,2008,0
Pertussis,Plumas,2009,0
Pertussis,Plumas,2010,2
Pertussis,Plumas,2011,4
Pertussis,Plumas,2012,0
Pertussis,Plumas,2013,1
Pertussis,Plumas,2014,1
Pertussis,Plumas,2015,2
Pertussis,Plumas,2016,0
Pertussis,Plumas,2017,0
Pertussis,Plumas,2018,0
Pertussis,Riverside,2001,10
Pertussis,Riverside,2002,25
Pertussis,Riverside,2003,13
Pertussis,Riverside,2004,23
Pertussis,Riverside,2005,64
Pertussis,Riverside,2006,40
Pertussis,Riverside,2007,14
Pertussis,Riverside,2008,14
Pertussis,Riverside,2009,57
Pertussis,Riverside,2010,467
Pertussis,Riverside,2011,166
Pertussis,Riverside,2012,46
Pertussis,Riverside,2013,80
Pertussis,Riverside,2014,469
Pertussis,Riverside,2015,182
Pertussis,Riverside,2016,82
Pertussis,Riverside,2017,136
Pertussis,Riverside,2018,69
Pertussis,Sacramento,2001,36
Pertussis,Sacramento,2002,125
Pertussis,Sacramento,2003,91
Pertussis,Sacramento,2004,94
Pertussis,Sacramento,2005,133
Pertussis,Sacramento,2006,175
Pertussis,Sacramento,2007,20
Pertussis,Sacramento,2008,23
Pertussis,Sacramento,2009,27
Pertussis,Sacramento,2010,175
Pertussis,Sacramento,2011,69
Pertussis,Sacramento,2012,34
Pertussis,Sacramento,2013,71
Pertussis,Sacramento,2014,447
Pertussis,Sacramento,2015,287
Pertussis,Sacramento,2016,69
Pertussis,Sacramento,2017,67
Pertussis,Sacramento,2018,95
Pertussis,San Benito,2001,1
Pertussis,San Benito,2002,0
Pertussis,San Benito,2003,0
Pertussis,San Benito,2004,1
Pertussis,San Benito,2005,3
Pertussis,San Benito,2006,3
Pertussis,San Benito,2007,6
Pertussis,San Benito,2008,1
Pertussis,San Benito,2009,4
Pertussis,San Benito,2010,7
Pertussis,San Benito,2011,3
Pertussis,San Benito,2012,1
Pertussis,San Benito,2013,1
Pertussis,San Benito,2014,11
Pertussis,San Benito,2015,7
Pertussis,San Benito,2016,9
Pertussis,San Benito,2017,3
Pertussis,San Benito,2018,3
Pertussis,San Bernardino,2001,14
Pertussis,San Bernardino,2002,18
Pertussis,San Bernardino,2003,20
Pertussis,San Bernardino,2004,27
Pertussis,San Bernardino,2005,34
Pertussis,San Bernardino,2006,13
Pertussis,San Bernardino,2007,7
Pertussis,San Bernardino,2008,8
Pertussis,San Bernardino,2009,18
Pertussis,San Bernardino,2010,182
Pertussis,San Bernardino,2011,115
Pertussis,San Bernardino,2012,54
Pertussis,San Bernardino,2013,38
Pertussis,San Bernardino,2014,206
Pertussis,San Bernardino,2015,91
Pertussis,San Bernardino,2016,32
Pertussis,San Bernardino,2017,44
Pertussis,San Bernardino,2018,31
Pertussis,San Diego,2001,100
Pertussis,San Diego,2002,218
Pertussis,San Diego,2003,98
Pertussis,San Diego,2004,114
Pertussis,San Diego,2005,377
Pertussis,San Diego,2006,138
Pertussis,San Diego,2007,48
Pertussis,San Diego,2008,53
Pertussis,San Diego,2009,163
Pertussis,San Diego,2010,1140
Pertussis,San Diego,2011,398
Pertussis,San Diego,2012,161
Pertussis,San Diego,2013,408
Pertussis,San Diego,2014,2019
Pertussis,San Diego,2015,895
Pertussis,San Diego,2016,395
Pertussis,San Diego,2017,1163
Pertussis,San Diego,2018,649
Pertussis,San Francisco,2001,9
Pertussis,San Francisco,2002,6
Pertussis,San Francisco,2003,14
Pertussis,San Francisco,2004,27
Pertussis,San Francisco,2005,45
Pertussis,San Francisco,2006,29
Pertussis,San Francisco,2007,17
Pertussis,San Francisco,2008,10
Pertussis,San Francisco,2009,17
Pertussis,San Francisco,2010,141
Pertussis,San Francisco,2011,71
Pertussis,San Francisco,2012,29
Pertussis,San Francisco,2013,59
Pertussis,San Francisco,2014,130
Pertussis,San Francisco,2015,69
Pertussis,San Francisco,2016,10
Pertussis,San Francisco,2017,35
Pertussis,San Francisco,2018,35
